review_date,hotel_name,review
6/12/2017,Park Plaza County Hall London, Very close to London eye and across the bridge from Big Ben and Westminster abbey A small supermarket nearby and Starbucks Close to Waterloo station
6/12/2017,Park Plaza County Hall London, Room wasn t cleaned very well during my stay cups were stained and they left my PJs on the table but despite this the place was quite clean overall 
6/12/2017,Park Plaza County Hall London, Great room with large size flat screen TV that had you tube videos and TV Excellent staff and consierge service Would come back here again to stay 
6/12/2017,Park Plaza County Hall London, Although I wrote through booking com two different request and question to the hotel I never got an answer for the question and for the request only on the day of arrival The breakfast area is very small and though we were lucky and never had to wait but if you arrive around 9am be prepared to wait Some of the waiters are not always on the top of their job had to ask several times to refill eg milk and also came across a bad fruit salad once But overall nothing major and the good intention is there Last thing we were unlucky I guess our room for 3 was on the 2nd floor looking to the train station meaning bad view and WiFi was fairly weak in or room 
6/12/2017,Park Plaza County Hall London, Superb location starting with London Eye and Westminster Abbey Big Ben and some more within short walking distance Public transportation and train stops also very close Ideal if you don t have much time but want to get as much as possible as tourist Though in the center and recent construction next to hotel but our room was very quiet provided noise cancellation I guess Staff was very friendly and helpful highlighting Magda on reception our cleaning lady Nadia and one member I think Sarah at the breakfast 
6/12/2017,Park Plaza County Hall London, Would have appreciated a late check out say 3 00 pm for freshen up prior to train journey 
6/12/2017,Park Plaza County Hall London, Staff were friendly and very helpful Very impressed that we were afforded an upgrade which was appreciated as we had booked months in advance Buffet breakfast more than adequate and restaurant foyer in evening provided seating and food for guests wanting a smaller meal also staying in hotel Conceirage secured baggage during the day of departure while we were out 
6/11/2017,Park Plaza County Hall London, Not enough shower gel body lotion etc Also I had to request our complimentary water it wasn t already in the room 
6/11/2017,Park Plaza County Hall London, Location good value restaurant excellent staff 
6/11/2017,Park Plaza County Hall London, The location is fantastic for exploring the south bank and walking along the river The room was on the 13th floor so had amazing views of the London Eye Comfortable bed overlooking the views of London 
6/10/2017,Park Plaza County Hall London, Not for business travelers I requested a quiet room but was awoken by kitchen preparation resteraunt etc every morning and evening
6/10/2017,Park Plaza County Hall London, Nice breakfast Good kitchen staff
6/10/2017,Park Plaza County Hall London, Strange layout with toilet in the middle of room with kitchen part and with sliding door didn t have much privacy Breakfast area over crowded and difficult to move around does not seem big enough for size of hotel and food not really fitting of the rest of the hotel
6/10/2017,Park Plaza County Hall London, Room size was good and quiet and always cleaned
6/10/2017,Park Plaza County Hall London, All in all a great hotel 
